timestamp,ifInOctets,ifOutOctets,ifInErrors,ifOutErrors,latencia_ms,perdida_paquetes,RSRP_dBm,SINR_dB,BW_in_Mbps,BW_out_Mbps,TasaErrorIn_%,TasaErrorOut_%,CalidadSenal
2023-08-23 16:58:00,4357679,1947922,1,4,75.79,0,-93,9.09,0.12,0.05,0.0,0.0002,Mala
2023-08-23 16:59:00,6748035,633114,14,4,10.59,0,-98,3.92,0.18,0.02,0.0002,0.0006,Mala
2023-08-23 17:00:00,5390020,3453718,0,5,24.89,0,-92,10.37,0.14,0.09,0.0,0.0001,Regular
2023-08-23 17:01:00,3681719,2387717,8,9,57.94,0,-87,26.83,0.1,0.06,0.0002,0.0004,Buena
2023-08-23 17:02:00,1890695,1184076,15,6,70.02,0,-103,3.98,0.05,0.03,0.0008,0.0005,Mala
2023-08-23 17:03:00,1838761,4468178,3,8,18.08,0,-84,10.48,0.05,0.12,0.0002,0.0002,Regular
2023-08-23 17:04:00,8367664,639133,11,6,28.26,0,-97,14.83,0.22,0.02,0.0001,0.0009,Regular
2023-08-23 17:05:00,9888923,4309697,0,1,23.35,0,-99,0.99,0.26,0.11,0.0,0.0,Mala
2023-08-23 17:06:00,6352825,1962597,0,5,25.9,0,-114,8.04,0.17,0.05,0.0,0.0003,Mala
2023-08-23 17:07:00,9887324,770001,6,8,92.47,0,-98,17.87,0.26,0.02,0.0001,0.001,Regular
2023-08-23 17:08:00,4321127,3897570,17,6,73.0,0,-89,9.72,0.12,0.1,0.0004,0.0002,Mala
2023-08-23 17:09:00,3559272,1899298,14,1,75.03,0,-102,26.12,0.09,0.05,0.0004,0.0001,Regular
2023-08-23 17:10:00,3276106,4647413,12,2,80.43,0,-101,28.1,0.09,0.12,0.0004,0.0,Regular
2023-08-23 17:11:00,7960534,1282409,15,7,38.87,0,-108,13.25,0.21,0.03,0.0002,0.0005,Regular
2023-08-23 17:12:00,8374592,2217826,6,8,77.88,0,-107,15.96,0.22,0.06,0.0001,0.0004,Regular
2023-08-23 17:13:00,7575716,2941724,15,3,97.95,0,-95,18.92,0.2,0.08,0.0002,0.0001,Regular
2023-08-23 17:14:00,3002324,1213391,12,8,71.35,0,-81,19.94,0.08,0.03,0.0004,0.0007,Regular
2023-08-23 17:15:00,7262105,837164,13,1,44.59,0,-102,1.9,0.19,0.02,0.0002,0.0001,Mala
2023-08-23 17:16:00,7671318,3674209,16,4,73.05,0,-89,1.61,0.2,0.1,0.0002,0.0001,Mala
2023-08-23 17:17:00,1494592,3263779,11,1,90.58,0,-108,25.97,0.04,0.09,0.0007,0.0,Regular
2023-08-23 17:18:00,4578226,3358214,19,0,17.23,0,-81,6.6,0.12,0.09,0.0004,0.0,Mala
2023-08-23 17:19:00,7149031,2734967,12,4,30.2,0,-98,17.52,0.19,0.07,0.0002,0.0001,Regular
2023-08-23 17:20:00,3427540,2520880,19,1,92.33,1,-102,18.74,0.09,0.07,0.0006,0.0,Regular
2023-08-23 17:21:00,2715630,3301285,14,6,94.89,0,-108,4.93,0.07,0.09,0.0005,0.0002,Mala
2023-08-23 17:22:00,1318408,2916338,3,7,50.99,0,-108,22.85,0.04,0.08,0.0002,0.0002,Regular
2023-08-23 17:23:00,9856884,4743780,1,1,40.58,0,-114,25.98,0.26,0.13,0.0,0.0,Regular
2023-08-23 17:24:00,9900019,4393193,17,6,31.86,0,-99,8.56,0.26,0.12,0.0002,0.0001,Mala
2023-08-23 17:25:00,4117172,3317754,1,3,52.38,0,-103,26.34,0.11,0.09,0.0,0.0001,Regular
2023-08-23 17:26:00,7304680,3281460,14,0,93.78,0,-102,2.43,0.19,0.09,0.0002,0.0,Mala
2023-08-23 17:27:00,5235042,1755959,18,2,19.23,0,-107,24.01,0.14,0.05,0.0003,0.0001,Regular
2023-08-23 17:28:00,2898739,4763397,14,0,44.88,0,-89,19.2,0.08,0.13,0.0005,0.0,Regular
2023-08-23 17:29:00,2017433,2613687,19,4,91.6,0,-96,17.49,0.05,0.07,0.0009,0.0002,Regular
2023-08-23 17:30:00,9104010,2119426,9,7,38.17,0,-104,6.9,0.24,0.06,0.0001,0.0003,Mala
2023-08-23 17:31:00,5661029,4950627,19,0,77.97,1,-94,10.86,0.15,0.13,0.0003,0.0,Regular
2023-08-23 17:32:00,4678086,2856068,10,8,41.98,0,-85,27.31,0.12,0.08,0.0002,0.0003,Buena
2023-08-23 17:33:00,2581530,2638421,9,2,81.47,0,-103,13.97,0.07,0.07,0.0003,0.0001,Regular
2023-08-23 17:34:00,3087258,1420631,4,4,98.2,0,-115,17.83,0.08,0.04,0.0001,0.0003,Regular
2023-08-23 17:35:00,5856447,785291,8,8,41.84,0,-107,28.08,0.16,0.02,0.0001,0.001,Regular
2023-08-23 17:36:00,9369066,3035896,19,4,85.28,0,-106,13.99,0.25,0.08,0.0002,0.0001,Regular
2023-08-23 17:37:00,7857658,2149959,18,8,98.9,0,-87,11.65,0.21,0.06,0.0002,0.0004,Regular
2023-08-23 17:38:00,1996530,4370019,12,9,98.46,0,-86,26.8,0.05,0.12,0.0006,0.0002,Buena
2023-08-23 17:39:00,3601623,2688077,17,7,46.21,0,-114,27.33,0.1,0.07,0.0005,0.0003,Regular
2023-08-23 17:40:00,7231219,4269484,16,6,51.15,1,-98,10.64,0.19,0.11,0.0002,0.0001,Regular
2023-08-23 17:41:00,5108997,1790906,5,0,33.82,0,-88,17.76,0.14,0.05,0.0001,0.0,Regular
2023-08-23 17:42:00,4364695,1935367,9,3,34.83,0,-84,28.91,0.12,0.05,0.0002,0.0002,Buena
2023-08-23 17:43:00,2045482,2040450,1,8,51.78,0,-92,1.66,0.05,0.05,0.0,0.0004,Mala
2023-08-23 17:44:00,6786265,4221040,5,9,24.05,0,-102,1.19,0.18,0.11,0.0001,0.0002,Mala
2023-08-23 17:45:00,6908635,2189576,12,7,72.56,0,-91,15.5,0.18,0.06,0.0002,0.0003,Regular
2023-08-23 17:46:00,8487345,3746849,17,3,55.95,0,-91,8.74,0.23,0.1,0.0002,0.0001,Mala
2023-08-23 17:47:00,1570451,765976,6,0,90.32,0,-84,17.46,0.04,0.02,0.0004,0.0,Regular
2023-08-23 17:48:00,9408424,2105196,1,9,82.01,0,-89,21.73,0.25,0.06,0.0,0.0004,Buena
2023-08-23 17:49:00,1967344,4706771,13,3,35.63,0,-84,2.07,0.05,0.13,0.0007,0.0001,Mala
2023-08-23 17:50:00,3412149,1545851,4,2,53.05,0,-85,26.47,0.09,0.04,0.0001,0.0001,Buena
2023-08-23 17:51:00,6398869,577994,17,5,76.3,1,-92,8.31,0.17,0.02,0.0003,0.0009,Mala
2023-08-23 17:52:00,4352252,4788506,10,4,23.35,0,-81,11.44,0.12,0.13,0.0002,0.0001,Regular
2023-08-23 17:53:00,4732839,3164921,9,4,8.0,0,-86,10.11,0.13,0.08,0.0002,0.0001,Regular
2023-08-23 17:54:00,8022336,4041525,10,1,85.97,0,-83,25.2,0.21,0.11,0.0001,0.0,Buena
2023-08-23 17:55:00,6768927,1934730,1,2,18.07,0,-83,5.12,0.18,0.05,0.0,0.0001,Mala
2023-08-23 17:56:00,3878604,4293730,14,5,89.49,0,-89,0.86,0.1,0.11,0.0004,0.0001,Mala
2023-08-23 17:57:00,5327858,4571650,6,1,91.79,0,-83,29.15,0.14,0.12,0.0001,0.0,Buena
2023-08-23 17:58:00,8433533,4854489,8,3,48.77,0,-83,29.42,0.22,0.13,0.0001,0.0001,Buena
2023-08-23 17:59:00,9652831,2458615,4,1,81.64,0,-112,7.73,0.26,0.07,0.0,0.0,Mala
2023-08-23 18:00:00,6984684,1478534,6,8,39.5,0,-86,0.28,0.19,0.04,0.0001,0.0005,Mala
2023-08-23 18:01:00,3694287,4968262,19,2,86.54,0,-101,19.38,0.1,0.13,0.0005,0.0,Regular
2023-08-23 18:02:00,7511634,2869320,1,9,83.34,0,-87,19.45,0.2,0.08,0.0,0.0003,Regular
2023-08-23 18:03:00,5621056,4364376,2,9,12.46,0,-88,28.21,0.15,0.12,0.0,0.0002,Buena
2023-08-23 18:04:00,9976973,1395668,1,5,60.35,0,-84,8.95,0.27,0.04,0.0,0.0004,Mala
2023-08-23 18:05:00,1703662,3179276,18,0,65.8,0,-86,5.69,0.05,0.08,0.0011,0.0,Mala
2023-08-23 18:06:00,2305585,1818155,3,9,5.08,0,-104,18.49,0.06,0.05,0.0001,0.0005,Regular
2023-08-23 18:07:00,5092097,1484588,19,2,98.09,0,-113,16.91,0.14,0.04,0.0004,0.0001,Regular
2023-08-23 18:08:00,3659440,4949399,6,7,43.62,0,-101,21.53,0.1,0.13,0.0002,0.0001,Regular
2023-08-23 18:09:00,4943645,4502761,6,4,54.15,0,-106,26.55,0.13,0.12,0.0001,0.0001,Regular
2023-08-23 18:10:00,5495013,981632,16,7,23.51,0,-94,16.79,0.15,0.03,0.0003,0.0007,Regular
2023-08-23 18:11:00,7094467,1809752,18,1,63.04,0,-93,4.5,0.19,0.05,0.0003,0.0001,Mala
2023-08-23 18:12:00,6517366,4531103,15,6,82.01,0,-105,17.94,0.17,0.12,0.0002,0.0001,Regular
2023-08-23 18:13:00,4448678,1029954,2,8,60.66,0,-100,11.22,0.12,0.03,0.0,0.0008,Regular
2023-08-23 18:14:00,6211593,4550807,14,6,79.86,0,-100,13.58,0.17,0.12,0.0002,0.0001,Regular
2023-08-23 18:15:00,9370262,3513337,13,2,74.46,0,-102,28.78,0.25,0.09,0.0001,0.0001,Regular
2023-08-23 18:16:00,5846769,1911910,14,6,27.58,0,-110,16.65,0.16,0.05,0.0002,0.0003,Regular
2023-08-23 18:17:00,8449607,1911188,13,7,46.4,0,-99,4.49,0.23,0.05,0.0002,0.0004,Mala
2023-08-23 18:18:00,5043064,4561367,6,0,19.12,0,-85,13.29,0.13,0.12,0.0001,0.0,Regular
2023-08-23 18:19:00,3602967,526505,2,2,8.98,0,-106,6.85,0.1,0.01,0.0001,0.0004,Mala
2023-08-23 18:20:00,4438550,4206729,16,4,10.99,0,-96,4.06,0.12,0.11,0.0004,0.0001,Mala
2023-08-23 18:21:00,1076218,2150375,9,5,94.54,0,-107,21.37,0.03,0.06,0.0008,0.0002,Regular
2023-08-23 18:22:00,7878974,2375530,14,2,98.53,0,-101,18.86,0.21,0.06,0.0002,0.0001,Regular
2023-08-23 18:23:00,1770044,712204,5,3,14.02,0,-114,14.93,0.05,0.02,0.0003,0.0004,Regular
2023-08-23 18:24:00,6579079,1028168,16,4,36.84,0,-112,12.7,0.18,0.03,0.0002,0.0004,Regular
2023-08-23 18:25:00,4185714,1473215,16,2,15.87,0,-92,9.67,0.11,0.04,0.0004,0.0001,Mala
2023-08-23 18:26:00,2728096,1067827,13,3,84.25,0,-98,2.64,0.07,0.03,0.0005,0.0003,Mala
2023-08-23 18:27:00,9736347,2837208,17,4,52.15,0,-105,8.98,0.26,0.08,0.0002,0.0001,Mala
2023-08-23 18:28:00,9860935,1767633,4,1,64.02,0,-90,25.15,0.26,0.05,0.0,0.0001,Buena
2023-08-23 18:29:00,8667105,4184815,7,9,56.29,0,-108,23.51,0.23,0.11,0.0001,0.0002,Regular
2023-08-23 18:30:00,3694946,2526182,6,8,72.47,0,-94,29.17,0.1,0.07,0.0002,0.0003,Buena
2023-08-23 18:31:00,5229215,548784,3,9,35.32,1,-111,19.68,0.14,0.01,0.0001,0.0016,Regular
2023-08-23 18:32:00,2922135,2710186,17,7,18.06,0,-114,16.61,0.08,0.07,0.0006,0.0003,Regular
2023-08-23 18:33:00,8021855,3031196,4,5,6.67,0,-111,8.88,0.21,0.08,0.0,0.0002,Mala
2023-08-23 18:34:00,1978039,3700090,15,9,47.34,0,-81,2.31,0.05,0.1,0.0008,0.0002,Mala
2023-08-23 18:35:00,9997354,553997,13,2,91.24,0,-84,18.54,0.27,0.01,0.0001,0.0004,Regular
2023-08-23 18:36:00,8352207,2590053,18,1,34.0,0,-97,14.64,0.22,0.07,0.0002,0.0,Regular
2023-08-23 18:37:00,1499876,4875717,13,6,23.62,1,-112,22.77,0.04,0.13,0.0009,0.0001,Regular
2023-08-23 18:38:00,2962165,1300981,8,7,92.97,0,-93,12.36,0.08,0.03,0.0003,0.0005,Regular
2023-08-23 18:39:00,8985620,3440504,5,9,15.02,0,-97,29.57,0.24,0.09,0.0001,0.0003,Regular
2023-08-23 18:40:00,1611213,1962108,16,0,9.92,0,-90,11.93,0.04,0.05,0.001,0.0,Regular
2023-08-23 18:41:00,1768734,1070993,18,5,88.54,0,-90,9.99,0.05,0.03,0.001,0.0005,Mala
2023-08-23 18:42:00,8750575,1750469,11,6,71.59,1,-109,26.13,0.23,0.05,0.0001,0.0003,Regular
2023-08-23 18:43:00,5241361,4577348,3,8,45.1,0,-84,11.87,0.14,0.12,0.0001,0.0002,Regular
2023-08-23 18:44:00,6511174,2673577,15,2,76.47,0,-83,26.13,0.17,0.07,0.0002,0.0001,Buena
2023-08-23 18:45:00,2839433,3093449,10,1,75.44,0,-90,0.82,0.08,0.08,0.0004,0.0,Mala
2023-08-23 18:46:00,7569632,2088858,3,4,8.81,0,-92,20.78,0.2,0.06,0.0,0.0002,Buena
2023-08-23 18:47:00,4672214,1518543,16,9,69.24,0,-93,2.16,0.12,0.04,0.0003,0.0006,Mala
2023-08-23 18:48:00,3026580,4806219,7,0,65.88,0,-90,4.45,0.08,0.13,0.0002,0.0,Mala
2023-08-23 18:49:00,8229039,885105,13,5,96.56,0,-85,21.0,0.22,0.02,0.0002,0.0006,Buena
2023-08-23 18:50:00,8507324,3925077,1,8,96.83,0,-110,8.69,0.23,0.1,0.0,0.0002,Mala
2023-08-23 18:51:00,7202258,4727234,10,9,40.89,0,-85,6.31,0.19,0.13,0.0001,0.0002,Mala
2023-08-23 18:52:00,5339235,1621889,10,8,61.03,0,-104,24.05,0.14,0.04,0.0002,0.0005,Regular
2023-08-23 18:53:00,4526737,1249211,5,6,18.43,0,-99,28.39,0.12,0.03,0.0001,0.0005,Regular
2023-08-23 18:54:00,9790529,3758881,13,6,11.31,0,-90,6.97,0.26,0.1,0.0001,0.0002,Mala
2023-08-23 18:55:00,3008960,4131453,9,7,46.11,0,-113,9.52,0.08,0.11,0.0003,0.0002,Mala
2023-08-23 18:56:00,5455214,4450476,7,9,70.54,0,-101,21.42,0.15,0.12,0.0001,0.0002,Regular
2023-08-23 18:57:00,9476563,2493384,6,1,58.94,0,-92,24.46,0.25,0.07,0.0001,0.0,Buena
2023-08-23 18:58:00,7918889,2685028,7,5,45.82,0,-86,29.97,0.21,0.07,0.0001,0.0002,Buena
2023-08-23 18:59:00,4816446,1037691,7,4,82.72,1,-89,8.2,0.13,0.03,0.0001,0.0004,Mala
2023-08-23 19:00:00,4376513,3987924,1,4,80.47,0,-94,16.7,0.12,0.11,0.0,0.0001,Regular
2023-08-23 19:01:00,2937878,1272838,15,2,74.53,0,-114,4.02,0.08,0.03,0.0005,0.0002,Mala
2023-08-23 19:02:00,7193956,761420,8,2,12.32,0,-109,9.93,0.19,0.02,0.0001,0.0003,Mala
2023-08-23 19:03:00,2705215,977843,12,5,80.66,1,-100,1.35,0.07,0.03,0.0004,0.0005,Mala
2023-08-23 19:04:00,6437149,2760156,11,9,92.35,0,-92,6.33,0.17,0.07,0.0002,0.0003,Mala
2023-08-23 19:05:00,8271476,2325260,16,9,10.65,0,-86,15.2,0.22,0.06,0.0002,0.0004,Regular
2023-08-23 19:06:00,7429611,2565306,1,6,43.16,0,-115,4.91,0.2,0.07,0.0,0.0002,Mala
2023-08-23 19:07:00,4266402,4347593,12,0,98.89,1,-89,26.68,0.11,0.12,0.0003,0.0,Buena
2023-08-23 19:08:00,9121849,4687694,0,2,61.93,0,-107,21.31,0.24,0.13,0.0,0.0,Regular
2023-08-23 19:09:00,9104789,1712980,18,0,53.79,0,-109,0.83,0.24,0.05,0.0002,0.0,Mala
2023-08-23 19:10:00,5108880,3599834,10,9,21.86,0,-111,26.3,0.14,0.1,0.0002,0.0003,Regular
2023-08-23 19:11:00,6499593,1755973,4,2,58.72,1,-86,29.32,0.17,0.05,0.0001,0.0001,Buena
2023-08-23 19:12:00,5261946,4064507,0,4,46.71,0,-89,15.06,0.14,0.11,0.0,0.0001,Regular
2023-08-23 19:13:00,1090093,4799489,19,8,17.11,0,-106,9.44,0.03,0.13,0.0017,0.0002,Mala
2023-08-23 19:14:00,2732465,3682132,12,2,49.11,0,-91,7.9,0.07,0.1,0.0004,0.0001,Mala
2023-08-23 19:15:00,4173584,4749486,7,9,20.62,0,-98,2.62,0.11,0.13,0.0002,0.0002,Mala
2023-08-23 19:16:00,3859244,3940863,5,9,74.41,0,-109,14.75,0.1,0.11,0.0001,0.0002,Regular
2023-08-23 19:17:00,1886040,3538783,16,8,97.5,0,-85,1.5,0.05,0.09,0.0008,0.0002,Mala
2023-08-23 19:18:00,1322918,3871189,11,0,49.61,1,-84,15.12,0.04,0.1,0.0008,0.0,Regular
2023-08-23 19:19:00,3245909,2372508,0,5,65.07,0,-105,7.58,0.09,0.06,0.0,0.0002,Mala
2023-08-23 19:20:00,1116739,3417369,2,8,45.94,1,-106,14.29,0.03,0.09,0.0002,0.0002,Regular
2023-08-23 19:21:00,2014929,644375,13,4,18.15,0,-94,12.55,0.05,0.02,0.0006,0.0006,Regular
2023-08-23 19:22:00,3420564,4729491,7,9,97.2,0,-85,9.15,0.09,0.13,0.0002,0.0002,Mala
2023-08-23 19:23:00,9577064,1157253,10,1,17.31,0,-102,13.46,0.26,0.03,0.0001,0.0001,Regular
2023-08-23 19:24:00,3653093,3683818,13,4,15.6,0,-113,14.22,0.1,0.1,0.0004,0.0001,Regular
2023-08-23 19:25:00,4303457,3579578,7,0,48.62,0,-92,25.01,0.11,0.1,0.0002,0.0,Buena
2023-08-23 19:26:00,6888997,2018560,2,8,67.59,0,-102,19.97,0.18,0.05,0.0,0.0004,Regular
2023-08-23 19:27:00,7944121,2394420,6,9,38.72,1,-100,12.99,0.21,0.06,0.0001,0.0004,Regular
2023-08-23 19:28:00,7238795,1041797,18,9,23.29,0,-88,27.16,0.19,0.03,0.0002,0.0009,Buena
2023-08-23 19:29:00,5767348,4762957,3,8,82.8,0,-81,22.67,0.15,0.13,0.0001,0.0002,Buena
2023-08-23 19:30:00,1716756,1192289,15,5,39.49,0,-114,2.27,0.05,0.03,0.0009,0.0004,Mala
2023-08-23 19:31:00,9439834,4037498,12,8,23.46,0,-82,4.61,0.25,0.11,0.0001,0.0002,Mala
2023-08-23 19:32:00,7790968,2296218,19,2,39.68,0,-98,2.45,0.21,0.06,0.0002,0.0001,Mala
2023-08-23 19:33:00,4751198,4184032,18,3,25.38,0,-109,9.57,0.13,0.11,0.0004,0.0001,Mala
2023-08-23 19:34:00,8369434,2884318,4,5,54.35,0,-109,13.07,0.22,0.08,0.0,0.0002,Regular
2023-08-23 19:35:00,4138145,1052226,4,3,68.49,0,-112,15.13,0.11,0.03,0.0001,0.0003,Regular
2023-08-23 19:36:00,2226476,760710,19,0,80.96,1,-100,25.54,0.06,0.02,0.0009,0.0,Regular
2023-08-23 19:37:00,5184056,1780896,3,6,26.62,0,-110,0.54,0.14,0.05,0.0001,0.0003,Mala
2023-08-23 19:38:00,9960820,2540403,1,4,20.86,1,-96,12.85,0.27,0.07,0.0,0.0002,Regular
2023-08-23 19:39:00,2500844,4303074,12,7,6.86,0,-85,12.33,0.07,0.11,0.0005,0.0002,Regular
2023-08-23 19:40:00,4443609,4646226,15,8,26.67,0,-97,28.42,0.12,0.12,0.0003,0.0002,Regular
2023-08-23 19:41:00,9752084,1438193,1,4,7.27,0,-94,7.23,0.26,0.04,0.0,0.0003,Mala
2023-08-23 19:42:00,2400283,1905419,18,7,37.82,0,-95,3.67,0.06,0.05,0.0007,0.0004,Mala
2023-08-23 19:43:00,6927613,4362012,16,0,18.84,0,-98,4.27,0.18,0.12,0.0002,0.0,Mala
2023-08-23 19:44:00,1691757,2043103,4,0,60.09,0,-84,15.6,0.05,0.05,0.0002,0.0,Regular
2023-08-23 19:45:00,1390719,4007145,17,6,41.45,0,-82,11.73,0.04,0.11,0.0012,0.0001,Regular
2023-08-23 19:46:00,7854453,2278244,17,5,13.89,0,-89,22.62,0.21,0.06,0.0002,0.0002,Buena
2023-08-23 19:47:00,4337920,4402216,7,4,42.99,0,-86,9.7,0.12,0.12,0.0002,0.0001,Mala
2023-08-23 19:48:00,4296050,3641537,14,4,24.89,0,-83,3.84,0.11,0.1,0.0003,0.0001,Mala
2023-08-23 19:49:00,3118324,1680859,12,8,69.62,0,-89,11.61,0.08,0.04,0.0004,0.0005,Regular
2023-08-23 19:50:00,7827299,4026844,12,0,39.62,0,-93,26.49,0.21,0.11,0.0002,0.0,Buena
2023-08-23 19:51:00,7247794,2480425,15,7,18.97,0,-97,12.17,0.19,0.07,0.0002,0.0003,Regular
2023-08-23 19:52:00,8917596,1961742,19,1,38.21,0,-85,25.01,0.24,0.05,0.0002,0.0001,Buena
2023-08-23 19:53:00,5902666,3441616,12,6,26.32,0,-112,11.15,0.16,0.09,0.0002,0.0002,Regular
2023-08-23 19:54:00,1876031,2974370,19,5,80.6,0,-97,8.44,0.05,0.08,0.001,0.0002,Mala
2023-08-23 19:55:00,7232739,2578937,1,9,98.42,0,-94,23.25,0.19,0.07,0.0,0.0003,Buena
2023-08-23 19:56:00,2270896,4241372,2,1,7.42,0,-107,6.28,0.06,0.11,0.0001,0.0,Mala
2023-08-23 19:57:00,2059622,1027340,14,2,70.55,0,-85,6.95,0.05,0.03,0.0007,0.0002,Mala
2023-08-23 19:58:00,5422375,1855097,18,3,30.08,0,-106,1.49,0.14,0.05,0.0003,0.0002,Mala
2023-08-23 19:59:00,1378165,2555397,12,6,11.31,0,-106,5.64,0.04,0.07,0.0009,0.0002,Mala
2023-08-23 20:00:00,5131479,1747486,4,7,6.36,0,-86,11.36,0.14,0.05,0.0001,0.0004,Regular
2023-08-23 20:01:00,1415008,2927115,5,1,88.7,0,-106,11.99,0.04,0.08,0.0004,0.0,Regular
2023-08-23 20:02:00,2631993,2448697,13,7,38.59,0,-98,12.62,0.07,0.07,0.0005,0.0003,Regular
2023-08-23 20:03:00,4351278,1579037,3,8,99.48,1,-97,14.39,0.12,0.04,0.0001,0.0005,Regular
2023-08-23 20:04:00,3342035,4452910,18,6,47.03,0,-93,17.16,0.09,0.12,0.0005,0.0001,Regular
2023-08-23 20:05:00,8978450,4651951,6,0,22.82,1,-112,5.68,0.24,0.12,0.0001,0.0,Mala
2023-08-23 20:06:00,6703394,3655200,3,5,78.83,0,-104,18.42,0.18,0.1,0.0,0.0001,Regular
2023-08-23 20:07:00,8240947,1355695,1,7,93.02,0,-92,10.1,0.22,0.04,0.0,0.0005,Regular
2023-08-23 20:08:00,3768362,612036,6,4,82.48,0,-103,22.02,0.1,0.02,0.0002,0.0007,Regular
2023-08-23 20:09:00,2170365,4882978,2,1,75.79,0,-112,16.72,0.06,0.13,0.0001,0.0,Regular
2023-08-23 20:10:00,6931161,2884819,14,4,36.8,0,-89,16.63,0.18,0.08,0.0002,0.0001,Regular
2023-08-23 20:11:00,7790593,4331854,0,7,11.13,0,-108,20.56,0.21,0.12,0.0,0.0002,Regular
2023-08-23 20:12:00,5851188,1389694,1,1,24.12,0,-90,9.99,0.16,0.04,0.0,0.0001,Mala
2023-08-23 20:13:00,3721864,1090348,9,0,47.45,0,-82,12.88,0.1,0.03,0.0002,0.0,Regular
2023-08-23 20:14:00,4947208,3260911,15,3,95.84,0,-107,17.49,0.13,0.09,0.0003,0.0001,Regular
2023-08-23 20:15:00,7984720,1871446,14,3,73.67,0,-106,12.65,0.21,0.05,0.0002,0.0002,Regular
2023-08-23 20:16:00,8733308,3924404,14,8,83.69,0,-115,13.33,0.23,0.1,0.0002,0.0002,Regular
2023-08-23 20:17:00,4875754,1409121,13,2,31.34,0,-108,8.17,0.13,0.04,0.0003,0.0001,Mala
2023-08-23 20:18:00,3704999,4121301,13,3,69.96,1,-106,8.62,0.1,0.11,0.0004,0.0001,Mala
2023-08-23 20:19:00,6298217,2640314,5,2,86.93,1,-91,20.97,0.17,0.07,0.0001,0.0001,Buena
2023-08-23 20:20:00,2324070,4566981,13,1,50.54,0,-85,0.13,0.06,0.12,0.0006,0.0,Mala
2023-08-23 20:21:00,8364386,4967801,16,3,45.84,0,-113,2.86,0.22,0.13,0.0002,0.0001,Mala
2023-08-23 20:22:00,6787749,2709465,17,7,73.34,0,-81,28.46,0.18,0.07,0.0003,0.0003,Buena
2023-08-23 20:23:00,2661793,2625629,19,0,58.19,0,-108,5.61,0.07,0.07,0.0007,0.0,Mala
2023-08-23 20:24:00,7576651,2683525,18,7,99.35,1,-115,12.54,0.2,0.07,0.0002,0.0003,Regular
2023-08-23 20:25:00,7867218,4574669,16,7,45.38,1,-111,25.49,0.21,0.12,0.0002,0.0002,Regular
2023-08-23 20:26:00,8466027,1193464,15,2,21.71,0,-89,0.0,0.23,0.03,0.0002,0.0002,Mala
2023-08-23 20:27:00,5987696,1218730,7,9,49.83,0,-90,27.76,0.16,0.03,0.0001,0.0007,Buena
2023-08-23 20:28:00,1428988,2077415,6,9,27.34,0,-90,1.6,0.04,0.06,0.0004,0.0004,Mala
2023-08-23 20:29:00,5084752,4762663,19,5,58.32,0,-105,5.13,0.14,0.13,0.0004,0.0001,Mala
2023-08-23 20:30:00,5374857,4093824,11,3,16.95,0,-82,0.87,0.14,0.11,0.0002,0.0001,Mala
2023-08-23 20:31:00,3977590,1858356,8,0,95.25,1,-114,15.59,0.11,0.05,0.0002,0.0,Regular
2023-08-23 20:32:00,8599600,2015719,13,0,86.68,0,-95,28.29,0.23,0.05,0.0002,0.0,Regular
2023-08-23 20:33:00,7610734,4641426,19,4,19.78,1,-90,25.17,0.2,0.12,0.0002,0.0001,Buena
2023-08-23 20:34:00,4297291,1316117,0,7,21.38,0,-104,19.19,0.11,0.04,0.0,0.0005,Regular
2023-08-23 20:35:00,5894287,1337566,9,0,53.68,0,-107,5.56,0.16,0.04,0.0002,0.0,Mala
2023-08-23 20:36:00,8954647,1656543,16,1,78.42,0,-93,26.09,0.24,0.04,0.0002,0.0001,Buena
2023-08-23 20:37:00,3490706,594455,16,6,25.81,0,-111,22.64,0.09,0.02,0.0005,0.001,Regular
2023-08-23 20:38:00,8542535,2009639,16,7,10.79,0,-107,8.01,0.23,0.05,0.0002,0.0003,Mala
2023-08-23 20:39:00,9047252,1723981,3,2,56.83,0,-106,24.15,0.24,0.05,0.0,0.0001,Regular
2023-08-23 20:40:00,6254224,2836798,16,7,70.7,1,-106,26.31,0.17,0.08,0.0003,0.0002,Regular
2023-08-23 20:41:00,7215140,4884241,17,0,28.21,0,-102,20.95,0.19,0.13,0.0002,0.0,Regular
2023-08-23 20:42:00,4737973,3069464,19,8,75.28,0,-106,3.01,0.13,0.08,0.0004,0.0003,Mala
2023-08-23 20:43:00,3202575,2658344,1,1,95.31,0,-94,29.53,0.09,0.07,0.0,0.0,Buena
2023-08-23 20:44:00,7611653,1335165,7,1,18.02,0,-93,2.28,0.2,0.04,0.0001,0.0001,Mala
2023-08-23 20:45:00,1464071,3880889,12,3,53.55,0,-100,19.63,0.04,0.1,0.0008,0.0001,Regular
2023-08-23 20:46:00,5381137,2234428,19,9,10.4,0,-105,3.32,0.14,0.06,0.0004,0.0004,Mala
2023-08-23 20:47:00,5912216,4322069,14,2,24.63,0,-81,27.16,0.16,0.12,0.0002,0.0,Buena
2023-08-23 20:48:00,8597626,4980591,19,3,13.53,0,-96,10.5,0.23,0.13,0.0002,0.0001,Regular
2023-08-23 20:49:00,4498472,2543683,8,5,43.38,0,-111,15.35,0.12,0.07,0.0002,0.0002,Regular
2023-08-23 20:50:00,9369689,3644787,2,6,82.98,0,-103,5.36,0.25,0.1,0.0,0.0002,Mala
